0,words
2,msc_page
23,Guy
163,get
12,tattoo
215,SXSW
19,could
86,win
77,free
1012,iPad
643,2
4,#tattoo
48,#ipad
1,#allshare
64,guy
25,front
40,panel
126,ipad
1,etch-a-sketch
56,case
224,...
11,device
1,wondeR
597,?
1,#iusxsw
24,Check
11,Design
8,Headaches
8,Tablets
5,Call
6,Morning
18,#tapworthy
23,First
10,Thanks
24,sign
569,!
3,Looks
73,like
35,hour
5,late
1,#sadpanda
1,Attn
11,dude
56,use
131,new
9,camera
1,middle
1,overcrowd
8,presentation
10,rock
4,#fail
99,#iPad
7,interface
8,control
6,top
37,mobile
2,bottom
2,Aaron
2,P
45,apps
13,feel
9,web
15,much
2,browser
19,IPad
1,neither
6,print
10,#newsapps
2,#seenatsxsw2011
32,Best
39,thing
77,see
12,far
8,man
3,beg
13,street
7,corner
29,money
120,apple
600,store
2,Sad
78,I'm
20,really
3,mess
67,make
11,instead
7,bet
23,someone
29,leave
14,queue
1,Take
3,Two
3,excite
24,hear
14,live
28,I've
16,weekend
66,give
24,#Japan
36,relief
75,need
2,Send
1,waaaambulance
8,:(
11,Yes
1,depress
66,rumor
1,mill
27,3
12,6
7,15
1,slightly
1,thinner
3,rare
1,earths
10,different
35,still
1,smudgy
23,screen
14,post
5,jealous
2,BTW
1,auto
1,corrects
2,ass's
7,joke
40,check
41,game
1,changer
1,multiplicity
2,option
4,either
4,p
1,ay
8,content
103,popup
81,#apple
6,lone
15,security
7,guard
6,enjoy
75,#ipad2
102,go
22,sale
21,Friday
60,day
42,start
11,Wonder
27,many
11,attendee
9,spend
18,stand
226,line
10,#gsdm
8,#agnerd
7,confession
31,laptop
16,blackberry
20,follow
6,afar
6,#agchat
2,couch
3,prop
1,gut
7,full
1,breakfast
1,taco
2,dangerous
4,position
1,inertia
8,What's
14,happen
17,tonight
22,friend
18,can't
37,wait
5,Want
30,head
1,www.pep.jobs/upc
20,enter
7,must
5,present
52,say
1,ubiquitous
13,lot
1,faster
32,anyone
7,expect
37,year
15,even
2,mo
8,ago
45,1
2,350
7,they'll
7,99
89,know
8,Look
579,iPhone
1,#Smile
47,think
43,Apple's
179,pop-up
444,Austin
44,would
4,interest
9,actually
88,pop
844,Apple
3,nut
26,pack
2,11:30
18,two
3,Austin-area
7,retail
11,location
2,anticipation
9,gadget
8,#gadgets
4,sort
10,wish
266,Store
63,sell
2,actual
7,#enchantment
1,Bright
13,spot
1,Pagemaker
28,save
8,believe
2,God
10,b
3,c
2,explanation
1,survival
5,Nice
3,speaker
1,sneak
1,irrelevant
1,snarky
4,comment
2,Class
1,#authenticationdesign
1,oddly
1,obnoxiously
34,long
1,#hesayswithtwohoursleft
22,music
1,lamewad
2,promo
1,fest
3,#zappos
138,#Apple
4,#Samsung
6,etc
8,surprise
4,local
17,news
9,mention
7,traffic
2,implication
127,launch
88,today
1,Rumoured
1,iun
13,austin
3,texas
3,cheer
1,WOW
9,Pop-up
12,seem
12,pay
7,That's
7,Barry
10,Diller
35,Line
19,person
2,a.m.they
50,5
29,way
39,block
1,Score
1,imo
1,tshirt
20,outside
1,2:15
12,PM
1,imo's
172,app
1,Stores
3,Brian
13,build
88,one
1,u're
59,u
2,cooler
5,10:30
203,open
5,Funny
13,CNN
4,stay
3,clear
2,cuz
37,first
21,product
1,plague
11,twitter
7,stream
1,rent
7,space
124,downtown
4,Must
3,avoid
1,radius
23,tomorrow
117,via
7,#photo
7,arrive
9,issue
1,resolve
1,Dying
1,cant
2,login
12,@mention
5,we're
1,Dialy
6,Grape
1,#thankyou
2,Tyson's
73,iphone
24,good
2,original
13,Mike
1,Punchout
2,geeky
7,enough
3,Instead
7,challenge
1,Boggle
15,Go
2,AKQA
9,hire
15,Find
49,Designing
28,Interfaces
122,New
24,Navigation
24,Schemas
12,Ballroom
14,may
1,coin
2,term
2,apptrophy
1,unused
1,disuse
4,Native
2,accessibility
61,design
1,guideline
1,WCAG
3,apply
1,#POURSite
5,Follow
4,coverage
44,#UberSocial
140,#iPhone
85,App
51,include
45,UberGuide
33,sponsor
23,#Mashable
3,#app
14,walk
46,around
4,star
52,4
25,everyone
4,else
1,ummmm
2,ditto
1,spontaniety
6,life
3,replace
7,technology
30,battery
4,die
5,home
5,Great
4,#busy
1,Austinjs
3,autocorrects
1,Sisyphus
8,sayin
22,charge
58,talk
2,sun
2,boom
2,experiment
5,paper
2,notebook
1,traditional
8,Still
1,first-generation
6,Wondering
6,kick
1,Talking
8,old
15,developer
1,genius
56,come
1,proud
1,dad
1,BD
1,Riley's
1,Irish
1,Pub
2,Ellen
2,Page
4,appearance
2,reduce
22,call
2,Hearts
3,Broken
2,#super
2,wife
20,try
4,ATT
4,number
36,work
48,take
7,network
1,nationwide
4,Naomi
4,Campbell
4,rage
27,Apps
3,#SpeechTherapy
13,Communication
13,Showcased
13,Conference
3,#iear
3,#edchat
3,#asd
4,Holler
4,Gram
6,iTunes
36,Anyone
39,want
57,buy
1,SPIN
4,Play
2,concept
1,discovery
4,#iTunes
1,VatorNews
16,Google
3,Force
3,Print
13,Media
1,Evolve
33,HootSuite
41,Mobile
30,Updates
28,BlackBerry
94,Android
2,Whether
31,Hey
4,answer
15,#zazzlesxsw
7,Mashable
8,Takes
9,VIDEO
1,I-Pad
4,Khoi
5,Vinh
4,Conde
4,Nast's
2,headlong
4,rush
4,publishing
4,fundamental
4,misunderstanding
25,platform
9,Kawasaki
2,Enchanted
8,stuff
2,#books
4,#internet
2,Agree
6,Wait
3,FIONA
4,APPLE
12,town
5,Somebody
3,kidnap
19,put
9,record
3,studio
4,album
7,Droid
6,Mac
33,:)
1,flashmob
1,tcrn.ch/fcs45j
6,#HP
3,Park
1,Content
1,Incubator
1,construct
2,pagemaker
12,Oh
2,#jwtatl
6,Unboxing
18,school
6,#marketing
10,expert
3,CNET
1,Blogs
8,marketing
31,#Austin
1,trend
3,matter
18,minute
4,point
8,least
3,accord
29,Twitter
3,#ux
6,#uxdes
4,remember
2,ultimately
1,aware
4,audience
1,target
1,towards
1,unexpected
13,experience
3,#Sony
5,lead
9,#atx
1,rg
6,account
20,download
3,Headed
13,share
3,gather
9,contact
13,info
14,turn
11,business
15,card
1,broadcaster
9,3G
5,model
2,VZW
2,gotta
4,hop
8,place
1,#fastball
2,Giving
36,away
3,NEW
12,Ipad
10,wifi
2,32g
6,black
7,cover
32,tweet
2,fo
1,#attsxsw
1,Tonight
1,bo.lt
4,house
25,chance
3,worth
1,trek
9,convention
7,center
3,selling
4,shipment
41,iPads
20,yet
2,Marc
2,Ecko
1,autodial
1,political
12,change
1,#edreform
1,#edtech
1,#eduVC
2,#FightThePaddle
13,pick
3,willing
5,50
6,grab
1,Solving
1,induced
1,iPhone-in-toilet
2,crisis
3,Attending
2,Work
6,development
9,Looking
1,Austin-based
7,iOS
3,Let's
1,Currently
1,150
63,people
17,Pop
12,available
4,64GB
1,wifi-only
1,699
5,plus
1,optional
1,leather
8,smart
1,69
4,Less
6,announce
15,detail
14,giveaway
8,course
1,200M
21,user
4,credit
1,sync'd
3,click
8,purchase
2,. .
16,#winning
10,Post
7,We'll
7,Using
15,South
7,Southwest
10,Interactive
78,#iPad2
7,longer
1,wider
1,250
7,U
4,extra
2,sunny
4,Extra
1,stow
1,Wandering
62,6th
9,girl
1,Stopped
1,ceviche
1,mojitos
13,juice
1,ice
1,cream
1,Aussies
3,Sold
5,70
3,Went
3,Buyers
15,REPORT
11,Sixth
8,Street
17,tell
13,tablet
10,every
4,single
1,Receiving
3,message
2,sexy
5,response
53,look
15,meet
2,fellow
1,Christian
2,devs
2,piss
12,trade
62,show
20,hand
1,Pissing
1,KIIIIIILLING
27,right
2,HOBO
2,SHOTGUN
2,survey
4,Starbucks
11,Got
5,gift
4,Instant
3,research
2,gratification
147,temporary
1,Retail
18,release
2,Opens
9,5pm
2,Questions
4,what's
4,inside
3,Fire
1,Paraormal
2,activity
1,Sanctuary
1,Sketching
1,AR
1,Interactivity
5,magic
1,lense
1,#EduAR
1,IIe
2,ad
2,85
1,SI
1,swimsuit
2,garage
25,Flipboard
4,Adds
5,Instagram
5,Photos
16,Social
2,Search
1,#SocialSearch
4,Audioboo
1,American
1,Dream
1,Bust
1,#bum
1,#begger
1,#us
1,#socialart
1,#Documentally
7,lock
2,Realtime
2,curated
20,cc
3,here's
19,pic
1,#unsix
23,cont
3,thirsty
2,Chevy
2,Volt
11,Lounge
69,w
4,16
21,others
2,playing
3,song
2,choose
3,random
1,Skream's
5,Listening
1,Records
6,wall
1,Appropriate
30,v
8,World
5,Panel
9,3:30
9,miss
2,Say
1,BREAKING
1,partnership
1,porn
4,industry
33,video
10,chat
1,O-FaceTime
3,Surprise
9,nerd
8,#technews
90,set
8,#Tech_News
7,#iPad_2
1,#Rance_Wilemon
39,#tech
39,Opening
59,Pop-Up
1,#American_Statesman
1,#Apple_Apple
7,Geekfest
2,#Brian_Lam
7,til
6,Midnight
12,stock
61,Congress
12,#austin
1,2wks
9,special
4,www
2,thedomain
20,#fb
19,Temporary
12,huge
3,noon
14,close
14,run
24,10
1,Base
1,Camp
25,already
10,form
4,festival
1,stall
1,Data
1,sluggish
29,Come
13,Verizon
1,embarrass
7,customer
3,switch
1,Slate
1,safari
1,#electricnews
3,Unloading
14,congress
5,Temp
1,jaloux
1,iPad.Look
3,bus
22,1st
1,Screenburn
5,client
1,#travellerARlaunch
44,find
10,demo
1,PicCraft
4,"5,000-"
4,square-foot
6,test
4,potential
2,Nerd
1,bait
69,shop
27,core
32,action
1,Long
1,Else
10,March
11,11
10,TX
4,registration
8,Awesome
13,yesterday
18,Day
1,cute
12,Texas
5,amaze
1,influential
3,foursquare
15,Microsoft
6,#Winning
1,woke
5,finish
4,recharge
6,mean
5,sleep
35,last
19,night
3,Companies
1,#NFC
3,Nexus
1,Nokia
12,also
1,carriers
2,Verifone
26,big
3,mistake
26,bring
31,charger
6,Black
18,white
9,question
9,blog
2,Dashboard
11,Hoot
10,Blog
5,computer
2,Panels
1,Illustrated
2,PICS
16,]:
1,Sometimes
12,best
4,#News
1,#Ogilvy
1,#trending
8,#Cyber
1,Classics
1,m4
1,3/12
1,12:40
5,tool
1,collaboration
7,across
1,boundary
3,google
1,webex
1,dropbox
1,whiteboarding
1,basecamp
1,join.me
1,#evolvingworkplace
6,speak
2,40
10,min
2,Ballrm
3,11:00
22,#UXDes
2,Among
8,cool
1,goofy
2,spy
1,EtchnSketch
1,grown
1,tug
7,war
3,He's
8,probably
1,fitIng
12,crazy
18,sxsw
5,realize
3,Crazy
15,crowd
2,L
1,UJ
28,booth
8,ACC
6,hall
1,Snap
7,send
4,em
1,tire
11,hold
32,week
2,death
9,happy
2,default
1,state
1,leisurely
1,contemplative
2,definitely
2,hot
1,topic
5,Every
34,session
8,room
9,Next
3,lesson
6,learn
9,Netflix
1,deliberately
1,availability
3,large
1,chunk
2,base
3,AKQA's
5,Lynn
4,Teo
8,yes
2,hiring
4,Taking
1,Adobe
5,develop
1,engine
1,essentially
1,convert
1,SWF
2,file
1,jQuery
10,HTML
5,exist
4,flash
3,portable
2,Behaviour
3,diff
8,Lots
31,phone
2,Notsomuch
5,internet
62,time
1,Pulling
1,trigger
12,bad
2,button
2,abnormal
2,amount
14,update
9,Web
1,Devs
2,signup
2,Relic
23,2011
1,eligible
3,guess
2,draw
1,chimp
5,Sorry
4,Even
3,Begins
2,Wins
8,past
1,major
1,dilemma
9,Good
2,luck
7,Stop
1,DSLR
7,film
2,discussion
1,moderate
1,fame
2,Packed
6,stupid
3,Stupid
19,Game
7,currently
2,Trying
1,#widfy
1,May
1,#Social_Search
4,il
4,CEO
3,di
2,flipboard
2,annuncia
2,la
2,versione
43,next
8,Team
11,Please
1,#college
21,social
1,"7,000"
2,follower
6,#socialmedia
1,Gear
8,list
13,Blackberry
1,Sprint
1,Jambox
8,HP
1,elitebook
1,Lacking
1,headphone
2,Suggestions
3,Saving
15,photo
4,Catch
2,Matt
2,Carlson
2,Matthew
2,Davis
4,Mon
3,9:30
8,Hilton
1,Searching
1,queue's
1,front's
14,since
1,5am
3,apparently
24,Win
7,friends
7,borrow
2,TONIGHT
3,LMK
10,future
5,touch
13,wonder
1,microsoft
10,employee
1,Geek
5,Games
1,Compete
1,Gain
3,VIP
1,Status
5,Big
1,Prizes
1,#mashable
1,#geek_games
3,Zazzle
8,gear
13,hit
14,create
42,Get
2,SoundCloud
9,Use
6,4sq
2,geotagging
7,map
1,#at
4,prize
19,..
4,kindle
2,Sheraton
4,Zaarly
10,beta
3,referral
1,#craigslistkiller
8,7
1,sitter
1,score
1,apple-martin-like
1,#babyheadphones
1,bomb
16,lose
1,devastate
4,EA
4,Zynga
13,Facebook
5,Intuit
4,gaga
4,drunk
4,search
1,yahoo
3,Bring
10,#touchingstories
10,#
8,Digital
7,Magazines
4,half
3,we'll
1,thisisdare
8,gonna
1,hang
5,hack
1,NOOK
2,neck
7,become
1,Flava
1,Flav
3,Top
8,hipster
5,BB
1,Discriminatory
1,;P
13,We're
3,officially
1,FC
4,Grill
8,ur
4,PC
2,Dell
2,otherwise
9,MacBook
4,Pro
17,I'll
11,soon
15,little
22,#Android
14,love
10,wanna
11,20
28,let
1,T-minus
12,medium
1,maven
1,perform
1,degrade
1,sex
1,act
2,Hint
2,Answer
2,Year
1,#Bill_Murray
1,#How_To
1,popups
1,Gee
2,Scavenger
1,Hunt
3,fit
1,luggage
4,Hmmm
1,Holy
1,moly
4,Ok
7,totally
1,Bateman
9,Last
6,travel
1,heavy
5,light
4,Left
1,Bueller
8,gen
7,door
7,funny
1,Tim
1,elsewhere
1,shorter
5,another
10,interview
2,disaster
3,year's
1,Evan
1,Woods
1,alot
1,staring
26,able
15,afford
23,attend
21,consider
29,Japan
19,earthquake
25,please
7,join
11,NFC
5,Maybe
3,influence
4,choice
2,facebook
1,#UnderstandingHumans
1,Can't
8,Heard
1,pretty
1,intense
3,Spin
6,Party
3,Hanging
2,Cedar
2,Courtyard
2,Fret
8,owner
1,Clipboard
1,carny
1,#lowtech
3,IE9
1,Amid
1,glow
2,logo
1,#classicaudiencemisread
2,#hashable
7,cloud
6,Business
2,Cards
1,Soo
2,Rumor
5,Strange
1,SW
2,Could
1,Shhh
52,opening
7,bit.ly/g03MZB
11,Gets
7,Posterous
6,Joins
6,Pile
4,Events
4,TechCrunch
1,#RichPearson
5,break
1,#sorry
7,Time
7,Foursquare
2,Ups
1,#Friends_Offer
1,#The_Game
29,back
1,cha
4,upgrade
6,Keep
1,tab
22,great
1,#craftbeer
9,drink
1,Pint
1,Jon
1,Kolko
11,coffee
2,venture
1,accelerator
1,critically
1,edu
4,Hope
1,smell
2,cheese
3,stick
9,DJ
2,Etsy
38,party
2,#realtalk
1,how's
5,idea
1,till
6,People
1,passing
1,surf
32,temp
15,One
1,awaits
5,likely
1,forming
16,#technology
16,cab
2,10.30-
2,11p
2,Sketchily
2,lurk
2,boi
4,concert
2,8am
2,HARD
14,read
2,massive
2,announcement
2,deadline
2,#lovemyjob
4,Man
4,panhandle
10,world
3,Hiring
3,marketer
4,designer
3,creatives
5,pro
4,#Aquent
4,1415
3,Might
2,#cbatsxsw
1,amazes
1,tuck
1,flap
1,omfg
1,Webber
2,Dionne
2,Warwick
3,#BlackBerry
1,#Keitai
1,#hootsuite
1,Shared
2,Paul
1,#shared
9,friendly
7,fun
4,Audi
9,car
1,deed
5,return
1,Exogear
3,backup
1,Priceless
2,Sent
3,Behind
13,100
4,email
12,Give
3,compose
3,reply
4,#protip
1,whats
5,name
2,#imthetype
4,page
4,flip
1,effect
1,fake
1,needle
1,cd-player
4,Groups
5,solve
5,parent
1,#worklifeprogress
1,fin'ly
1,vamos
1,probar
6,spending
3,R
1,innovate
2,publisher
1,subsidize
2,effort
5,News
5,table
7,three
5,8
2,#gadgetoverload
1,batch
2,deliver
10,tip
3,;-)
4,brightness
2,#conservebatterylife
2,#peace
3,Tip
2,Turn
2,push
2,fetch
1,manual
2,mode
3,mail
1,cal
9,data
2,Grille
2,#zazzlsxsw
1,Idle
1,expensive
1,80
1,Thats
1,canada.RT
7,everything
10,except
6,64gig
4,await
2,#tablets
4,continue
2,success
4,existence
23,Open
18,Shop
1,#property
1,#realestate
1,Wear
1,OpenBeta
1,Badge
16,might
1,QuiBids
1,Launching
5,participate
6,LaunchRock
4,comp
2,invite
1,moderator
1,Europe
1,spent
1,3000
2,roaming
1,2010
1,brown
2,windows
1,grows
11,PopUp
1,Gold's
1,Gym
4,Watch
3,interact
1,information
9,small
6,#tablet
2,Pepsi
2,Max
2,Marketing
1,Tshirts
18,play
1,SWSX
2,non
1,electronics
5,Found
2,PR
2,compute
1,redeem
3,fell
1,swoop
2,presenter
4,attendees
3,Im
4,Q
1,Qik
8,Video
3,Connect
4,Plus
2,Rec
4,Bad
5,job
5,mtg
5,note
7,Make
2,voluntary
2,participant
4,#gamestorming
2,Future
1,instore
2,biz
2,inventory
1,ala
1,mullet
1,#kiosks
3,Love
3,en
3,route
2,tx
2,accompany
2,fedoras
2,instrument
5,weird
2,haircut
1,Shut
3,several
11,There's
7,short
1,Danger
6,sit
11,floor
13,iPod
1,dread
5,dead
1,butt
2,Damn
1,tingle
1,#SXnewworlds
4,spilled
4,bean
5,#sxflip
1,spambots
1,ramp
2,#free
1,#offers
1,#spammers
1,#goaway
1,inspiration
3,favorite
1,baracades
7,early
5,Staying
4,Alive
4,Indie
6,Development
4,Survive
2,#StayingAlive
2,custom
5,almost
2,supposedly
1,ish
3,official
1,Enjoy
1,tall-tee
1,hoodies
6,True
8,Let
2,sink
1,#corporate
1,#hipster
2,alert
1,#iPads
1,Palo
1,Alto
6,i'm
3,convince
2,ship
2,majority
1,tcrn.ch/eB5fjs
1,hahahahah
8,that's
4,Never
5,Someone
18,ask
1,Reid
1,Hoffman
15,Need
9,beard
10,text
11,ppl
7,interactive
3,portion
14,sure
1,#iStoned
1,#tweetaholic
1,#tweetanonymous
1,#addict
7,Pics
10,IPhone
1,Word
5,setup
5,crew
1,tom
1,Ill
1,Phrase
18,ready
16,android
3,#Texas
2,setting
1,unpack
1,Picked
3,mophie
1,boost
1,chick
1,ample
1,eat
1,alone
2,normal
1,dell
1,Feeling
2,dork
11,geek
3,conference
3,sense
1,ha
1,"100,000"
5,ipads
2,le
5,country
2,plant
10,air
2,#doingitwrong
1,glimpse
2,wk
1,fixed
1,cnr
10,near
1,conventionctr
1,LISTEN
1,brocast
1,episode
2,#ios
29,#iphone
8,#music
1,buddy
3,figure
5,keyboard
1,Told
2,netbook
1,unconvinced
1,obviously
1,waste
1,MacWorld
1,Three
10,type
1,Ghost
2,Kid
2,Remove
4,access
3,corporate
2,4pm
8,listen
2,discuss
8,interaction
2,paradigm
1,Doesnt
1,bite
7,Traveling
6,3/10
1,metric
1,determine
1,engagement
1,drain
1,9
13,folk
1,Smule's
1,Ocarina
1,Zelda
1,theme
2,later
1,Set
13,Popup
3,RIM
4,r
2,lease
3,Coming
2,Soon
3,5000
2,sqft
2,Ave
3,#media
1,popoup
2,Con
2,#prsa
3,AAPL
3,ground
1,unveil
1,sh
1,Leases
1,Australian
1,knob
1,celebrity
1,journalist
4,shoot
2,re-shoot
1,vid
4,meeting
5,celebs
5,easy
2,distance
1,bezel
1,pager
1,ap
3,Interesting
2,Switching
2,office
2,FlipBoard
2,Gamechanger
2,Passing
2,Fad
4,Tech
2,Cocktail
26,event
2,Smackdown
10,#android
2,#windowsphone
2,Available
2,#Blackberry
2,#windowsmobile
6,Touching
6,Stories
2,presence
1,#pcbuzz
1,glass
2,Lies
4,face
1,handsfree
4,connection
7,Think
1,#ARSXSW
1,Argh
6,UX
1,exact
6,dev
9,meetup
1,clone
1,330
3,Radisson
1,Bloody
1,Mary
3,prob
2,concern
6,steal
3,Clearly
1,TIFF
1,Sundance
1,#Filmfestepic
2,spotlight
7,#mobile
2,peak
4,#jobsearch
6,lol
1,#help_sxsw
1,command
1,#Rightnow
7,WHITE
9,4G
9,Internet
18,help
1,embrace
1,Isis
1,TMobile
3,payment
5,system
1,#mcommerce
5,Interview
2,McCue
2,Co-Founder
2,Users
5,tune
2,#smc
2,#ATX
1,Ppl
10,hope
1,monkey
1,fucker
5,bot
1,stalk
1,everytime
2,round
1,#cmsxsw
1,#nonprofit
1,ticket
1,Gaslamp
1,Strip
2,Unless
1,_really_
4,simple
1,Personal
14,without
1,static
1,IP
1,#IPad2
2,er
5,#LP
8,#travel
2,bargain
1,tryna
1,call-girl
1,backpages
1,Nav
1,Overcome
1,Provide
1,Proof
5,White
1,earbuds
2,--->
1,bridge
1,gap
5,hotel
1,#Brilliant
1,#popupstore
1,#experiential
6,magazine
8,team
1,DuranDuran
3,Flipboard's
7,Well
2,damn
2,Hopefully
1,Cell
1,Sites
5,along
1,Clif
12,bar
1,Yesterday
9,forget
1,overnight
1,#mobilefail
2,bootleg
2,sidewalk
2,cart
12,power
2,adapter
4,cable
3,Red
2,Bull
3,maybe
1,Gary's
1,Wish
2,clip
2,Tips
1,Prince
1,NPR
2,Videos
1,Toy
1,Shopping
1,Zuckerberg
5,Booth
2,313
2,Ride
2,bike
4,bottle
2,#thisiscrazyfun
1,SKORE
7,Gowalla
1,Done
5,#in
1,Neck
1,shoulder
1,kill
14,thanks
1,heads-down
4,fix
2,Guide
9,Lonely
7,Planet
8,FREE
5,OH
1,boyfriend
1,fail
8,everywhere
1,#verizonFTW
2,networking
6,kind
1,Ideas
3,start-up
4,):
1,#gamification
2,#design
1,#banking
5,2.0
1,#artikelen
1,#dossiers
2,#events
1,#mediapers
1,Announced
1,Wine
1,Library
24,TV
8,Daily
1,screw
1,budge
1,SimpleGeo
1,ubiquity
2,sensor
1,#bemyneighbor
3,surprising
5,popular
3,accessory
1,closely
6,BBQ
1,pork
4,waffle
1,cone
5,Challenge
1,Rethink
3,Reading
3,toptweets
6,Confirmed
12,picture
1,Eats
1,#BBQ
11,Join
8,city
10,end
1,#local
1,KNEW
2,iron
2,mike
12,Convention
12,Center
8,fam
1,MindTouchers
1,MindTouch
1,TCS
